Ticker,Action (Buy/Sell),Position value,Stock price,Action volume ($USD Est.),New position ROI (%),Date recorded (publish date)
whr,buy,21920.0,213.0,16000.0,1.74,2021-09-16
reg,buy,15200.256,67.51,16000.0,0.9,2021-09-16
dgx,buy,18080.0,155.43,16000.0,1.26,2021-09-16
ce,buy,24000.0,150.58,16000.0,2.0,2021-09-16
cah,buy,25740.800000000003,51.15,24000.0,1.11,2021-09-16
rl,buy,28966.399999999998,110.9,24000.0,1.31,2021-09-16
wrk,buy,13640.316921599991,50.04,16000.0,0.71,2021-09-16
chd,buy,17077.328,83.25,16000.0,1.13,2021-09-16
jbht,buy,22160.0,168.15,16000.0,1.77,2021-09-16
apo,buy,8000.0,60.26,8000.0,1,2021-09-16
dpz,buy,15840.0,505.85,16000.0,0.98,2021-09-16
bwa,buy,38388.94784,42.61,40000.0,0.95,2021-09-16
ccl,buy,23703.264,22.86,16000.0,1.96,2021-09-16
cdw,buy,19958.4,195.53,16000.0,1.49,2021-09-16
dltr,buy,16960.0,88.43,16000.0,1.12,2021-09-16
colm,buy,8000.0,103.57,8000.0,1,2021-09-16
veev,buy,8000.0,301.46,8000.0,1,2021-09-16
kmx,buy,42450.0,137.11,40500.0,1.06,2021-09-16
nlok,buy,18480.0,26.18,16000.0,1.31,2021-09-16
abmd,buy,25128.8,353.53,16000.0,2.14,2021-09-16
keys,buy,56504.76432,180.4,32000.0,2.02,2021-09-16
csgp,buy,40101.760800000004,89.34,32000.0,1.34,2021-09-16
hbi,buy,48388.07863999999,18.47,48000.0,1.01,2021-09-16
rcl,buy,50839.808000000005,82.42,24000.0,2.68,2021-09-16
expe,buy,24881.52,151.41,16000.0,2.11,2021-09-16
kdp,buy,29433.600000000002,34.66,24000.0,1.34,2021-09-16
pkg,buy,21840.0,144.65,16000.0,1.73,2021-09-16
anet,buy,45785.55675475969,89.44,32000.0,1.57,2021-09-16
pvh,buy,8000.0,110.18,8000.0,1,2021-09-16
disca,buy,12310.016000000001,26.26,16000.0,0.54,2021-09-16
bio,buy,8000.0,802.89,8000.0,1,2021-09-16
syy,buy,28563.2,74.9,24000.0,1.29,2021-09-16
sjm,buy,17360.0,120.94,16000.0,1.17,2021-09-16
mrvl,buy,28880.0,62.3,16000.0,2.61,2021-09-16
nxpi,buy,25840.0,212.7,16000.0,2.23,2021-09-16
czr,buy,8000.0,107.79,8000.0,1,2021-09-16
rmd,buy,38568.8,291.31,24000.0,1.91,2021-09-16
adp,buy,77599.92324048,200.89,64500.0,1.23,2021-09-16
siri,buy,8000.0,6.03,8000.0,1,2021-09-16
foxa,buy,16080.0,35.3,16000.0,1.01,2021-09-16
ste,buy,8000.0,214.74,8000.0,1,2021-09-16
eqr,buy,30762.543694387197,80.64,24000.0,1.42,2021-09-16
rol,buy,19200.0,37.52,16000.0,1.4,2021-09-16
fmc,buy,17840.0,95.89,16000.0,1.23,2021-09-16
payc,buy,19760.0,468.02,16000.0,1.47,2021-09-16
mktx,buy,8000.0,426.24,8000.0,1,2021-09-16
tsco,buy,25920.0,205.73,16000.0,2.24,2021-09-16
etn,buy,73632.512,160.44,40000.0,2.05,2021-09-16
chrw,buy,21817.6,90.08,16000.0,1.73,2021-09-16
iqv,buy,184097.50613932058,257.55,115000.0,1.65,2021-09-16
wdc,buy,22600.32976,57.54,16000.0,1.83,2021-09-16
dd,buy,343983.30124992074,67.91,234000.0,1.49,2021-09-16
anss,buy,21840.176,369.07,16000.0,1.73,2021-09-16
amp,buy,27760.0,264.66,16000.0,2.47,2021-09-16
lbrda,buy,40500.0,172.94,40500.0,1.0,2021-09-16
kkr,buy,81220.31686400001,63.12,48000.0,1.83,2021-09-16
lvs,buy,17346.78368,38.71,24000.0,0.58,2021-09-16
alb,buy,8000.0,0.0,16000.0,0.0,2021-09-16
zbra,buy,35612.007999999994,576.79,16000.0,3.45,2021-09-16
a,buy,80958.083,174.68,40500.0,2.24,2021-09-16
mlm,buy,57693.6003584,360.58,32000.0,2.07,2021-09-16
ajg,buy,21600.0,143.63,16000.0,1.7,2021-09-16
cpb,buy,8000.0,42.62,8000.0,1,2021-09-16
ttwo,buy,26400.0,153.85,24000.0,1.15,2021-09-16
enph,buy,8000.0,157.67,8000.0,1,2021-09-16
lulu,buy,26240.0,421.02,16000.0,2.28,2021-09-16
wba,buy,91477.05390275235,48.22,88500.0,1.04,2021-09-16
fbhs,buy,8000.0,95.64,8000.0,1,2021-09-16
clx,buy,16560.0,170.84,16000.0,1.07,2021-09-16
emr,buy,73129.37761138918,98.51,48000.0,1.63,2021-09-16
ntrs,buy,19120.0,111.69,16000.0,1.39,2021-09-16
ir,buy,33895.61,53.53,24000.0,1.62,2021-09-16
qrvo,buy,23440.0,182.37,16000.0,1.93,2021-09-16
wst,buy,8000.0,451.65,8000.0,1,2021-09-16
tsn,buy,19399.44,74.64,16000.0,1.42,2021-09-16
mas,buy,8000.0,58.45,8000.0,1,2021-09-16
wab,buy,277653.7694814024,89.14,209000.0,1.34,2021-09-16
cag,buy,8000.0,32.58,8000.0,1,2021-09-16
ebay,buy,61145.3341184,71.39,32000.0,2.21,2021-09-16
vmc,buy,33228.60800000001,173.77,24000.0,1.58,2021-09-16
ftnt,buy,45328.399999999994,303.99,16000.0,4.67,2021-09-16
dhi,buy,23200.0,87.45,16000.0,1.9,2021-09-16
tfx,buy,17680.0,386.95,16000.0,1.21,2021-09-16
dal,buy,61003.31,39.44,48500.0,1.31,2021-09-16
azo,buy,29859.2,1597.88,24000.0,1.37,2021-09-16
ms,buy,101633.30046786509,101.92,48500.0,2.31,2021-09-16
ctva,buy,21640.0,42.02,16000.0,1.71,2021-09-16
hlt,buy,49516.0,131.86,32500.0,1.69,2021-09-16
uri,buy,31760.0,331.3,16000.0,2.97,2021-09-16
kr,buy,81768.448,41.39,10500.0,29.51,2021-09-16
all,buy,20497.4096,131.75,16000.0,1.56,2021-09-16
swks,buy,25740.8,178.3,16000.0,2.22,2021-09-16
bll,buy,16271.75584,92.25,16000.0,1.03,2021-09-16
flt,buy,33346.39744,255.75,32000.0,1.06,2021-09-16
efx,buy,30560.0,273.09,24000.0,1.41,2021-09-16
luv,buy,33682.880000000005,48.03,24000.0,1.61,2021-09-16
cbre,buy,16080.0,96.46,16000.0,1.01,2021-09-16
ndaq,buy,8000.0,195.55,8000.0,1,2021-09-16
odfl,buy,27520.0,293.42,16000.0,2.44,2021-09-16
holx,buy,20000.0,78.05,16000.0,1.5,2021-09-16
idxx,buy,52507.487355519996,661.39,24000.0,2.78,2021-09-16
algn,buy,190171.45359179642,706.45,56000.0,3.8,2021-09-16
ter,buy,24080.0,122.51,16000.0,2.01,2021-09-16
bby,buy,45651.2,107.93,32000.0,1.57,2021-09-16
bkng,buy,145791.750675968,2378.1,113000.0,1.31,2021-09-16
intu,buy,198427.66433083764,572.37,104500.0,1.97,2021-09-16
wtw,buy,18080.0,238.75,16000.0,1.26,2021-09-16
k,buy,18298.96,62.54,16000.0,1.29,2021-09-16
mdt,buy,196104.9796513593,131.1,161000.0,1.23,2021-09-16
lrcx,buy,113049.2625,611.87,56500.0,2.17,2021-09-16
adi,buy,44446.08,174.46,32000.0,1.52,2021-09-16
snps,buy,28313.6,332.59,16000.0,2.54,2021-09-16
ftv,buy,49327.25844158464,74.78,40000.0,1.29,2021-09-16
cdns,buy,24560.0,168.13,16000.0,2.07,2021-09-16
stt,buy,20967.199999999997,85.47,16000.0,1.62,2021-09-16
yum,buy,31436.0,127.86,24000.0,1.46,2021-09-16
fcx,buy,8000.0,34.66,8000.0,1,2021-09-16
pru,buy,63575.0,103.16,40500.0,1.71,2021-09-16
bk,buy,24505.204242069143,50.55,24000.0,1.03,2021-09-16
aptv,buy,27200.0,154.97,16000.0,2.4,2021-09-16
ctas,buy,23920.0,396.11,16000.0,1.99,2021-09-16
stz,buy,23047.804736000002,217.62,24000.0,0.94,2021-09-16
biib,buy,73085.17999700642,302.42,64000.0,1.16,2021-09-16
ea,buy,18640.0,141.86,16000.0,1.33,2021-09-16
rost,buy,15040.0,110.76,16000.0,0.88,2021-09-16
klac,buy,47776.00256,365.62,24000.0,2.49,2021-09-16
kmb,buy,25423.3908056613,134.42,24500.0,1.06,2021-09-16
syk,buy,82709.69314060001,276.37,56500.0,1.54,2021-09-16
info,buy,16240.0,123.43,16000.0,1.03,2021-09-16
orly,buy,15920.0,590.85,16000.0,0.99,2021-09-16
cnc,buy,39940.0,60.8,40500.0,0.93,2021-09-16
fast,buy,46512.016,52.2,40500.0,1.75,2021-09-16
dxcm,buy,44660.0,542.23,40500.0,1.52,2021-09-16
mnst,buy,66763.23521536001,94.96,56500.0,1.43,2021-09-16
amat,buy,248874.14138728954,140.86,123500.0,2.38,2021-09-16
iff,buy,42340.0,142.63,40500.0,1.23,2021-09-16
ppg,buy,46740.0,150.48,40500.0,1.78,2021-09-16
avb,buy,56244.0,219.92,48500.0,1.48,2021-09-16
bax,buy,48399.520000000004,81.22,48500.0,0.99,2021-09-16
hca,buy,72402.37888,250.29,48500.0,2.49,2021-09-16
vrsk,buy,44283.808,203.41,40500.0,1.47,2021-09-16
wm,buy,58553.544,152.97,48500.0,1.63,2021-09-16
mchp,buy,90688.48634470401,79.82,65000.0,1.79,2021-09-16
vrtx,buy,40758.254521343995,190.6,40000.0,1.1,2021-09-16
ci,buy,180684.21353532132,201.19,164000.0,1.13,2021-09-16
trow,buy,49140.0,208.97,40500.0,2.08,2021-09-16
mar,buy,81575.0,145.09,65000.0,1.51,2021-09-16
cmg,buy,148955.4883888,1885.58,105000.0,1.61,2021-09-16
rok,buy,42740.0,310.98,40500.0,1.28,2021-09-16
schw,buy,93744.9750724314,69.43,88500.0,1.09,2021-09-16
ctsh,buy,141787.36897819955,75.23,137000.0,1.05,2021-09-16
pgr,buy,44522.272,91.57,40500.0,1.5,2021-09-16
pcar,buy,42900.0,81.89,40500.0,1.3,2021-09-16
aon,buy,73778.217588825,294.06,56500.0,1.72,2021-09-16
pnc,buy,96820.0,187.54,64500.0,2.01,2021-09-16
ewbc,buy,32500.0,70.78,32500.0,1,2021-09-16
wba,buy,122147.5128246973,47.28,121000.0,1.01,2021-09-16
sui,buy,65000.0,197.11,65000.0,1.0,2021-09-16
mufg,buy,32500.0,5.82,32500.0,1,2021-09-16
atvi,buy,61425.0,77.38,65000.0,0.89,2021-09-16
cat,buy,110058.20085176876,203.49,97000.0,1.2,2021-09-16
cme,buy,54330.76954681122,182.81,55500.0,0.95,2021-09-16
adsk,buy,57483.0,287.3,57000.0,1.02,2021-09-16
de,buy,145499.13144985604,357.75,112500.0,1.41,2021-09-16
bac,buy,276729.0086484428,39.35,193500.0,1.52,2021-09-16
fdx,buy,68572.0,253.24,73000.0,0.89,2021-09-16
gis,buy,40261.6,57.43,40500.0,0.97,2021-09-16
cbsh,buy,32500.0,62.94,32500.0,1,2021-09-16
psx,buy,63634.640446000005,63.8,57000.0,1.27,2021-09-16
met,buy,55773.4816,59.9,56500.0,0.97,2021-09-16
axp,buy,149310.37680460874,161.05,115500.0,1.41,2021-09-16
ctra,buy,39780.0,17.57,40500.0,0.91,2021-09-16
aph,buy,47940.0,75.21,40500.0,1.93,2021-09-16
rop,buy,74550.29079999999,466.9,64500.0,1.31,2021-09-16
tsn,buy,51899.44,74.64,48500.0,1.21,2021-09-16
now,buy,55491.1808,654.12,48500.0,1.44,2021-09-16
nvs,buy,32500.0,81.85,32500.0,1,2021-09-16
apd,buy,85166.13759999999,266.18,73000.0,1.3,2021-09-16
ew,buy,73073.00973440001,121.89,56500.0,1.69,2021-09-16
msci,buy,80156.7936,650.98,48500.0,2.98,2021-09-16
tsla,buy,270223.2,756.86,248000.0,1.1,2021-09-16
cfr,buy,32500.0,109.69,32500.0,1,2021-09-16
chtr,buy,118894.25368212197,774.12,88500.0,1.54,2021-09-16
elan,buy,44672.8,32.92,40500.0,1.52,2021-09-16
mrna,buy,32500.0,437.8,32500.0,1,2021-09-16
usb,buy,53971.15593749999,54.59,40500.0,2.68,2021-09-16
ecl,buy,66225.0,221.14,65000.0,1.04,2021-09-16
nvda,buy,408910.25979381416,223.6,129500.0,3.88,2021-09-16
aa,buy,32500.0,47.84,32500.0,1,2021-09-16
algn,buy,222671.45359179642,706.45,88500.0,3.4,2021-09-16
jpm,buy,788014.3321161763,155.65,497000.0,1.63,2021-09-16
rpm,buy,32500.0,78.45,32500.0,1,2021-09-16
ko,buy,200760.67781493123,54.83,179000.0,1.15,2021-09-16
acn,buy,196731.77287999997,342.57,129500.0,1.69,2021-09-16
ilmn,buy,170384.8257113319,452.2,121500.0,1.55,2021-09-16
nke,buy,166979.14164651014,157.68,99000.0,2.02,2021-09-16
isrg,buy,154036.43602745567,348.99,72500.0,3.04,2021-09-16
pg,buy,267725.85689380986,143.29,228500.0,1.2,2021-09-16
amgn,buy,77448.528,216.23,81000.0,0.93,2021-09-16
unp,buy,151113.46175715257,202.68,123000.0,1.31,2021-09-16
cinf,buy,47317.6,115.25,40500.0,1.85,2021-09-16
amp,buy,60260.0,264.66,48500.0,1.74,2021-09-16
pnc,buy,129320.0,187.54,97000.0,1.5,2021-09-16
mdt,buy,226643.9298548457,130.32,193500.0,1.21,2021-09-16
twtr,buy,50104.277632,60.19,48500.0,1.1,2021-09-16
dhr,buy,197281.72937536,327.76,129000.0,1.71,2021-09-16
mgddy,buy,32500.0,32.17,32500.0,1,2021-09-16
c,buy,95246.5,67.75,73000.0,1.55,2021-09-16
pypl,buy,316971.25412852794,285.75,164500.0,2.7,2021-09-16
sbux,buy,310141.239113847,115.93,204000.0,1.82,2021-09-16
mcd,buy,118813.86071932601,238.61,115500.0,1.08,2021-09-16
ph,buy,196509.34460528183,288.71,171500.0,1.26,2021-09-16
nflx,buy,141028.514600059,584.62,90000.0,4.4,2021-09-16
xyl,buy,115336.0,134.08,99000.0,1.68,2021-09-16
mlm,buy,132693.6003584,360.58,107000.0,1.8,2021-09-16
amgn,buy,153997.49856,219.92,156000.0,0.98,2021-09-16
abnb,buy,75000.0,166.63,75000.0,1,2021-09-16
tmo,buy,151409.30857599998,556.82,123500.0,1.58,2021-09-16
jci,buy,107537.6,73.78,91000.0,2.03,2021-09-16
qcom,buy,125328.07576,141.0,107000.0,1.57,2021-09-16
mchp,buy,166595.37120815105,80.32,140000.0,1.41,2021-09-16
it,buy,143090.55477312,310.6,91000.0,4.26,2021-09-16
ctva,buy,96640.0,42.02,91000.0,1.35,2021-09-16
sony,buy,75000.0,111.28,75000.0,1,2021-09-16
pg,buy,345403.115462748,144.09,303500.0,1.18,2021-09-16
unh,buy,223169.33565,408.17,123500.0,3.06,2021-09-16
googl,buy,87531.75,2889.01,83000.0,1.57,2021-09-16
pep,buy,268000.29212020873,156.38,231000.0,1.24,2021-09-16
len,buy,93536.9098176,98.23,83000.0,2.32,2021-09-16
cost,buy,313176.89092171344,462.25,214500.0,1.71,2021-09-16
adsk,buy,132483.0,287.3,132000.0,1.01,2021-09-16
anss,buy,96840.176,369.07,91000.0,1.37,2021-09-16
cof,buy,131353.45760000002,157.89,99000.0,2.35,2021-09-16
acn,buy,271731.77287999995,343.59,204500.0,1.52,2021-09-16
now,buy,130491.1808,654.12,123500.0,1.14,2021-09-16
zts,buy,149704.14,204.61,123500.0,1.54,2021-09-16
t,buy,459290.8186261707,19.09,448500.0,1.03,2021-09-16
mrk,buy,108819.593318,71.4,107000.0,1.06,2021-09-16
ma,buy,119305.04000000001,346.64,107500.0,1.36,2021-09-16
intc,buy,187939.95919211477,54.52,181500.0,1.06,2021-09-16
amzn,buy,278037.087730104,3485.42,163500.0,2.29,2021-09-16
v,buy,186576.3261542068,224.08,165500.0,1.23,2021-09-16
adbe,buy,278457.41569218715,663.31,164000.0,2.29,2021-09-16
msft,buy,319736.8494385414,305.32,163500.0,2.77,2021-09-16
dhr,buy,272281.72937536,328.05,204000.0,1.53,2021-09-16
hd,buy,195930.1275215,328.74,142000.0,1.8,2021-09-16
amzn,buy,353037.087730104,3485.42,238500.0,1.7,2021-09-16
msft,buy,394736.8494385414,305.32,238500.0,1.96,2021-09-16
jnj,buy,117876.26998417283,163.83,97000.0,1.95,2021-09-16
csco,buy,87067.431338688,57.87,83000.0,1.51,2021-09-16
crm,buy,106943.93,256.75,107500.0,0.98,2021-09-16
dis,buy,203506.9476081596,184.66,190500.0,1.11,2021-09-16
fb,buy,294920.4537889239,377.56,246500.0,1.68,2021-09-16
ma,buy,294305.04000000004,346.64,282500.0,1.11,2021-09-16
v,buy,361576.32615420676,224.08,340500.0,1.13,2021-09-16
aapl,buy,263440.0,149.44,242000.0,1.32,2021-09-16
googl,buy,262531.75,2889.01,258000.0,1.05,2021-09-16
adbe,buy,453457.41569218715,663.31,339000.0,1.7,2021-09-16
googl,buy,437531.75,2889.01,433000.0,1.02,2021-09-16
msft,buy,569736.8494385413,305.32,413500.0,1.66,2021-09-16
fb,buy,469920.4537889239,377.56,421500.0,1.2,2021-09-16
ffiv,sell,8000.0,209.5,8000.0,1.71,2021-09-16
hhc,sell,8000.0,89.3,8000.0,0.97,2021-09-16
nxpi,sell,17840.0,212.7,8000.0,1.61,2021-09-16
spot,sell,6000.0,244.2,8000.0,0.88,2021-09-16
alk,sell,8000.0,56.3,8000.0,1.38,2021-09-16
hsic,sell,8000.0,78.44,8000.0,1.25,2021-09-16
usfd,sell,8000.0,33.0,8000.0,0.99,2021-09-16
eqr,sell,22762.543694387197,80.64,16000.0,1.28,2021-09-16
rpm,sell,24500.0,78.82,24500.0,1.0,2021-09-16
moh,sell,8000.0,262.05,8000.0,1.27,2021-09-16
axp,sell,141310.37680460874,161.5,107500.0,1.29,2021-09-16
cinf,sell,40263.952,117.44,32500.0,1.19,2021-09-16
chrw,sell,13817.599999999999,90.08,8000.0,1.36,2021-09-16
mtb,sell,30026.205235200003,136.13,16000.0,1.58,2021-09-16
ctva,sell,88640.0,42.02,83000.0,1.06,2021-09-16
ual,sell,10954.895213759999,43.87,16000.0,0.79,2021-09-16
fmc,sell,9840.0,95.89,8000.0,1.11,2021-09-16
low,sell,75614.908,204.79,24500.0,2.57,2021-09-16
zbh,sell,8000.0,143.42,8000.0,1.68,2021-09-16
exc,sell,27600.432761619435,35.93,24000.0,1.11,2021-09-16
unm,sell,8000.0,25.5,8000.0,2.51,2021-09-16
nwsa,sell,30490.75072000001,22.01,8000.0,2.41,2021-09-16
aal,sell,5728.464447999995,19.21,8000.0,0.86,2021-09-16
pxd,sell,21640.796262400007,149.63,16000.0,1.24,2021-09-16
incy,sell,8000.0,72.24,8000.0,0.59,2021-09-16
ftnt,sell,37328.399999999994,303.99,8000.0,2.83,2021-09-16
nem,sell,8000.0,56.36,8000.0,0.94,2021-09-16
iff,sell,34763.4,143.53,32500.0,1.06,2021-09-16
hpq,sell,23963.255551999988,27.36,8000.0,2.0,2021-09-16
hd,sell,187930.1275215,328.74,134000.0,1.38,2021-09-16
vlo,sell,28400.0,63.16,24500.0,1.12,2021-09-16
amd,sell,37133.168000000005,106.32,16000.0,1.88,2021-09-16
fslr,sell,8000.0,105.16,8000.0,1.0,2021-09-16
glw,sell,59894.50030288898,37.77,24000.0,2.12,2021-09-16
yndx,sell,67000.0,81.87,67000.0,1.0,2021-09-16
vtrs,sell,8000.0,13.68,8000.0,0.47,2021-09-16
rol,sell,11200.0,37.52,8000.0,1.2,2021-09-16
xel,sell,8000.0,66.11,8000.0,1.06,2021-09-16
azpn,sell,7830.4,125.0,8000.0,0.99,2021-09-16
gpc,sell,8000.0,117.56,8000.0,1.31,2021-09-16
ir,sell,25895.61,53.53,16000.0,1.41,2021-09-16
qrvo,sell,15440.0,182.37,8000.0,1.47,2021-09-16
wex,sell,16355.968,171.13,16000.0,1.01,2021-09-16
cdw,sell,11958.400000000001,195.53,8000.0,1.25,2021-09-16
eog,sell,75869.2575903364,67.14,107500.0,0.73,2021-09-16
dell,sell,38685.600000000006,49.39,16000.0,1.95,2021-09-16
cl,sell,13552.344000000005,76.42,8000.0,1.35,2021-09-16
mck,sell,29029.5836672,208.3,16000.0,1.54,2021-09-16
on,sell,36736.0,47.85,8000.0,2.8,2021-09-16
ip,sell,34506.65171071999,53.65,16000.0,1.77,2021-09-16
msi,sell,8000.0,238.68,8000.0,1.13,2021-09-16
len,sell,85536.9098176,98.23,75000.0,1.13,2021-09-16
pru,sell,55575.0,103.16,32500.0,1.57,2021-09-16
cvs,sell,205443.36326968434,82.96,131500.0,1.53,2021-09-16
psx,sell,55634.640446000005,63.8,49000.0,1.12,2021-09-16
gww,sell,8000.0,407.1,8000.0,3.76,2021-09-16
avy,sell,8000.0,220.27,8000.0,1.94,2021-09-16
xyl,sell,107336.0,134.08,91000.0,1.17,2021-09-16
ftv,sell,41327.25844158464,74.78,32000.0,1.23,2021-09-16
twtr,sell,42104.277632,60.19,40500.0,1.03,2021-09-16
bkr,sell,8000.0,24.0,8000.0,1.0,2021-09-16
bax,sell,40399.520000000004,81.22,40500.0,1.0,2021-09-16
anss,sell,88840.176,369.07,83000.0,1.06,2021-09-16
nwsa,sell,8000.0,22.01,8000.0,3.81,2021-09-16
ip,sell,26506.65171071999,53.65,8000.0,2.16,2021-09-16
hlt,sell,41516.0,131.86,24500.0,1.52,2021-09-16
vtrs,sell,8000.0,13.68,8000.0,1.0,2021-09-16
lyv,sell,8000.0,88.68,8000.0,1.06,2021-09-16
clx,sell,8560.0,170.84,8000.0,1.03,2021-09-16
elan,sell,36672.8,32.92,32500.0,1.1,2021-09-16
phm,sell,10320.0,46.91,8000.0,1.15,2021-09-16
csgp,sell,32101.760800000004,89.34,24000.0,1.25,2021-09-16
len,sell,77536.9098176,98.23,67000.0,1.14,2021-09-16
intu,sell,190427.66433083764,572.37,96500.0,1.9,2021-09-16
pki,sell,8000.0,188.2,8000.0,1.0,2021-09-16
googl,sell,429531.75,2889.01,425000.0,1.01,2021-09-16
slb,sell,8741.661700788169,27.47,16000.0,0.7,2021-09-16
cprt,sell,8000.0,149.36,8000.0,3.26,2021-09-16
cbre,sell,8080.0,96.46,8000.0,1.0,2021-09-16
sivb,sell,8000.0,584.44,8000.0,3.51,2021-09-16
ndaq,sell,8000.0,195.55,8000.0,1.0,2021-09-16
mpc,sell,8000.0,56.64,8000.0,0.63,2021-09-16
orly,sell,7920.0,590.85,8000.0,0.99,2021-09-16
msgs,sell,8000.0,181.12,8000.0,1.13,2021-09-16
cern,sell,8480.0,73.92,8000.0,1.03,2021-09-16
adp,sell,69599.92324048,200.89,56500.0,1.2,2021-09-16
omc,sell,8000.0,71.08,8000.0,0.96,2021-09-16
atvi,sell,54039.25,77.84,57000.0,0.95,2021-09-16
kmb,sell,17423.3908056613,134.42,16500.0,1.04,2021-09-16
wmb,sell,26279.0,24.62,16500.0,1.4,2021-09-16
lhx,sell,8000.0,226.21,8000.0,1.28,2021-09-16
kdp,sell,21433.600000000002,34.66,16000.0,1.23,2021-09-16
gis,sell,32664.216,57.85,32500.0,1.0,2021-09-16
crm,sell,98943.93,256.75,99500.0,0.99,2021-09-16
cmi,sell,8000.0,233.42,8000.0,2.16,2021-09-16
mnst,sell,58763.23521536001,94.96,48500.0,1.18,2021-09-16
bax,sell,32399.520000000004,81.22,32500.0,1.0,2021-09-16
tt,sell,24500.0,181.27,24500.0,1.0,2021-09-16
wfc,sell,180224.13668256,45.67,99000.0,1.76,2021-09-16
lyb,sell,8000.0,92.67,8000.0,1.0,2021-09-16
nvda,sell,400910.25979381416,223.67,121500.0,3.16,2021-09-16
ter,sell,16080.0,122.51,8000.0,1.5,2021-09-16
hpq,sell,8000.0,27.36,8000.0,3.0,2021-09-16
emr,sell,65129.37761138918,98.51,40000.0,1.52,2021-09-16
alk,sell,8000.0,56.3,8000.0,1.0,2021-09-16
ual,sell,2954.895213759999,43.87,8000.0,0.68,2021-09-16
aig,sell,168960.92129038085,53.88,129500.0,1.29,2021-09-16
ph,sell,188509.34460528183,288.71,163500.0,1.15,2021-09-16
aep,sell,29050.0,86.26,24500.0,1.14,2021-09-16
mnst,sell,50763.23521536001,94.96,40500.0,1.21,2021-09-16
atvi,sell,46039.25,77.84,49000.0,0.95,2021-09-16
ilmn,sell,162384.8257113319,452.2,113500.0,1.4,2021-09-16
avgo,sell,8000.0,510.7,8000.0,6.58,2021-09-16
kmi,sell,8000.0,15.52,8000.0,1.29,2021-09-16
peg,sell,13824.538450720007,62.11,8000.0,1.36,2021-09-16
nxpi,sell,8000.0,212.7,8000.0,2.23,2021-09-16
tt,sell,16500.0,181.27,16500.0,1.0,2021-09-16
cprt,sell,8000.0,149.36,8000.0,1.0,2021-09-16
axp,sell,133310.37680460874,161.5,99500.0,1.31,2021-09-16
ms,sell,93633.30046786509,101.92,40500.0,2.1,2021-09-16
flt,sell,25346.39744,255.75,24000.0,1.04,2021-09-16
nflx,sell,133028.514600059,584.62,82000.0,1.57,2021-09-16
zbh,sell,8000.0,143.42,8000.0,1.0,2021-09-16
pgr,sell,36522.272,91.65,32500.0,1.1,2021-09-16
ebay,sell,53145.3341184,71.39,24000.0,1.91,2021-09-16
stz,sell,15047.804736000002,217.62,16000.0,0.96,2021-09-16
ed,sell,4730.580407910407,72.76,8000.0,0.8,2021-09-16
tfc,sell,82655.49043103999,53.83,40000.0,1.89,2021-09-16
gd,sell,116952.14786881901,197.16,89500.0,1.28,2021-09-16
ge,sell,24500.0,102.3,24500.0,1.0,2021-09-16
apd,sell,78017.79897599999,267.89,65000.0,1.18,2021-09-16
aig,sell,160960.92129038085,53.88,121500.0,1.3,2021-09-16
spgi,sell,61705.64323520001,452.54,24000.0,2.18,2021-09-16
csx,sell,108247.81764479482,30.5,83000.0,1.28,2021-09-16
hum,sell,95984.02471615042,405.61,88500.0,1.08,2021-09-16
pg,sell,337403.115462748,144.09,295500.0,1.14,2021-09-16
cop,sell,49533.506259976755,56.16,56500.0,0.89,2021-09-16
mmm,sell,23738.999999999985,181.86,8000.0,1.98,2021-09-16
noc,sell,30675.0,354.24,24500.0,1.19,2021-09-16
hpe,sell,13436.0,13.64,8000.0,1.34,2021-09-16
kmb,sell,9423.3908056613,134.42,8500.0,1.06,2021-09-16
dhr,sell,264281.72937536,328.05,196000.0,1.33,2021-09-16
bby,sell,37651.2,107.93,24000.0,1.43,2021-09-16
leg,sell,19833.607680000005,45.87,8000.0,1.74,2021-09-16
lbrda,sell,32500.0,172.94,32500.0,1.0,2021-09-16
ba,sell,18318.60477986499,214.35,8500.0,1.6,2021-09-16
pm,sell,166016.13840951206,101.4,123500.0,1.32,2021-09-16
duk,sell,8000.0,100.43,8000.0,1.79,2021-09-16
lin,sell,53282.74361599999,310.52,24000.0,1.92,2021-09-16
dov,sell,23717.95839999999,167.46,8000.0,1.98,2021-09-16
pnc,sell,122613.2,189.09,89000.0,1.35,2021-09-16
bkng,sell,137791.750675968,2378.1,105000.0,1.29,2021-09-16
tjx,sell,50271.78,68.97,24500.0,1.79,2021-09-16
it,sell,135090.55477312,310.6,83000.0,1.57,2021-09-16
all,sell,12497.409599999999,131.75,8000.0,1.28,2021-09-16
blk,sell,117183.01957533997,897.86,24500.0,3.85,2021-09-16
orly,sell,8000.0,590.85,8000.0,0.99,2021-09-16
sbux,sell,305242.6515049855,117.02,196000.0,1.54,2021-09-16
ice,sell,8000.0,118.09,8000.0,3.13,2021-09-16
wm,sell,50553.544,153.62,40500.0,1.21,2021-09-16
k,sell,10298.96,62.54,8000.0,1.14,2021-09-16
so,sell,6034.280846399997,64.61,8000.0,0.88,2021-09-16
amzn,sell,345037.087730104,3485.42,230500.0,1.48,2021-09-16
ge,sell,16500.0,102.3,16500.0,1.0,2021-09-16
pm,sell,158016.13840951206,101.4,115500.0,1.34,2021-09-16
payx,sell,8000.0,110.41,8000.0,2.09,2021-09-16
